epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,301.692,2.05256,1.38212,0.99184,0.86566,0.46747,0.54141,0.24653,2.10513,1.39192,1.024,0.00091882,0.00091882,0.00091882
43,308.662,2.02809,1.38045,1.00997,0.81168,0.47268,0.51857,0.22387,2.17457,1.47519,1.04656,0.00091684,0.00091684,0.00091684
44,315.637,1.98059,1.31119,1.00283,0.81331,0.46554,0.499,0.21838,2.24704,1.51488,1.0588,0.00091486,0.00091486,0.00091486
45,322.511,2.02882,1.36601,1.01078,0.86672,0.48809,0.54712,0.25795,2.06828,1.37421,1.02142,0.00091288,0.00091288,0.00091288
46,330.002,2.00409,1.33991,1.01512,0.84129,0.46862,0.53337,0.24503,2.12256,1.45253,1.03609,0.0009109,0.0009109,0.0009109
47,336.991,1.98032,1.32888,0.99484,0.90534,0.47412,0.54723,0.25436,2.06809,1.38739,1.0234,0.00090892,0.00090892,0.00090892
48,343.911,2.00848,1.38829,1.00203,0.83112,0.48228,0.55611,0.26025,2.05587,1.35691,1.02258,0.00090694,0.00090694,0.00090694
49,351.596,2.05005,1.36146,1.0008,0.88362,0.47714,0.55382,0.26439,2.05071,1.35309,1.01586,0.00090496,0.00090496,0.00090496
50,359.056,1.96926,1.29064,0.99291,0.89652,0.48963,0.56231,0.26879,2.0289,1.32302,1.01312,0.00090298,0.00090298,0.00090298
51,366.516,1.98165,1.32217,0.9875,0.89138,0.48934,0.55934,0.25899,2.07664,1.34763,1.02439,0.000901,0.000901,0.000901
52,373.446,1.99124,1.34562,1.00061,0.86341,0.48006,0.54813,0.26008,2.07931,1.38435,1.02313,0.00089902,0.00089902,0.00089902
53,380.383,1.96692,1.31938,0.98869,0.82301,0.48086,0.53926,0.25679,2.06537,1.3812,1.025,0.00089704,0.00089704,0.00089704
54,387.309,1.96371,1.30612,0.99929,0.82985,0.471,0.51988,0.21739,2.18715,1.42632,1.03412,0.00089506,0.00089506,0.00089506
55,394.254,1.97777,1.33221,0.99861,0.87547,0.48375,0.54956,0.24088,2.13581,1.37017,1.03123,0.00089308,0.00089308,0.00089308
56,401.14,1.92695,1.25142,0.98032,0.87594,0.48552,0.55035,0.2466,2.1198,1.36812,1.03617,0.0008911,0.0008911,0.0008911
57,408.119,1.96307,1.29702,0.99471,0.85779,0.48142,0.55228,0.2574,2.12432,1.33563,1.02637,0.00088912,0.00088912,0.00088912
58,415.047,1.94012,1.29162,0.98395,0.84388,0.48253,0.54276,0.25023,2.07831,1.35465,1.01783,0.00088714,0.00088714,0.00088714
59,422.486,1.91818,1.26394,0.98572,0.88231,0.47669,0.55332,0.25027,2.12646,1.31682,1.02401,0.00088516,0.00088516,0.00088516
60,429.396,1.94253,1.25074,0.98059,0.88651,0.49765,0.56931,0.26431,2.0794,1.30125,1.02616,0.00088318,0.00088318,0.00088318
61,436.366,1.9477,1.29132,0.98787,0.87046,0.49662,0.55623,0.25884,2.05492,1.35379,1.01698,0.0008812,0.0008812,0.0008812
62,443.56,1.89216,1.25522,0.98076,0.87458,0.4931,0.56611,0.26579,2.06406,1.3285,1.02177,0.00087922,0.00087922,0.00087922
63,450.478,1.90934,1.24432,0.99097,0.63759,0.36897,0.43674,0.17876,2.35353,1.65538,1.07937,0.00087724,0.00087724,0.00087724
64,457.36,1.92154,1.25321,0.98415,0.89737,0.49658,0.56757,0.25881,2.09185,1.32948,1.02506,0.00087526,0.00087526,0.00087526
65,464.239,1.92463,1.28754,0.974,0.90415,0.49225,0.57541,0.26656,2.07984,1.29684,1.02725,0.00087328,0.00087328,0.00087328
66,471.215,1.93079,1.24508,0.98427,0.88002,0.49915,0.57201,0.25941,2.06768,1.28506,1.01681,0.0008713,0.0008713,0.0008713
67,478.262,1.92133,1.2677,0.98435,0.88333,0.49037,0.56029,0.26625,2.06691,1.31181,1.02472,0.00086932,0.00086932,0.00086932
68,485.268,1.90954,1.25488,0.9759,0.74915,0.43849,0.4905,0.22129,2.24101,1.58494,1.06565,0.00086734,0.00086734,0.00086734
69,492.197,1.87987,1.23308,0.97158,0.87529,0.50231,0.56591,0.26916,2.06095,1.28395,1.01486,0.00086536,0.00086536,0.00086536
70,500.362,1.86907,1.20315,0.97478,0.8874,0.48987,0.57982,0.25681,2.08262,1.32179,1.01745,0.00086338,0.00086338,0.00086338
71,507.29,1.89267,1.22629,0.98023,0.87056,0.49871,0.57304,0.25872,2.09975,1.29448,1.01762,0.0008614,0.0008614,0.0008614
72,514.225,1.89636,1.23738,0.97728,0.91071,0.48938,0.58329,0.26176,2.07705,1.28826,1.01879,0.00085942,0.00085942,0.00085942
73,521.174,1.9112,1.24264,0.98822,0.89996,0.49199,0.58236,0.26803,2.07814,1.29565,1.02658,0.00085744,0.00085744,0.00085744
74,528.66,1.84811,1.19005,0.96815,0.89503,0.50865,0.58739,0.28161,2.01682,1.2681,1.01223,0.00085546,0.00085546,0.00085546
75,536.177,1.87964,1.21726,0.97537,0.88209,0.50126,0.58182,0.2729,2.06132,1.29894,1.02004,0.00085348,0.00085348,0.00085348
76,543.119,1.88782,1.24141,0.97749,0.8929,0.51057,0.59536,0.27831,2.02781,1.25119,1.00742,0.0008515,0.0008515,0.0008515
