epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,767.288,2.03367,1.34921,0.99735,0.90272,0.48606,0.54727,0.232,2.10619,1.37009,1.02617,0.00091882,0.00091882,0.00091882
43,784.557,1.98632,1.33349,1.00132,0.90085,0.47924,0.56229,0.24883,2.08706,1.35625,1.02229,0.00091684,0.00091684,0.00091684
44,801.942,1.95425,1.30061,1.00062,0.93314,0.45526,0.5363,0.24344,2.10474,1.43182,1.03278,0.00091486,0.00091486,0.00091486
45,819.368,1.98885,1.32323,1.00501,0.8921,0.49888,0.55928,0.25818,2.0586,1.35637,1.02562,0.00091288,0.00091288,0.00091288
46,836.596,1.98906,1.31699,1.01903,0.8809,0.49918,0.56287,0.26324,2.04827,1.36084,1.02201,0.0009109,0.0009109,0.0009109
47,853.916,1.94227,1.28785,0.99006,0.91501,0.50305,0.55645,0.25553,2.02209,1.30052,1.0087,0.00090892,0.00090892,0.00090892
48,871.32,1.98122,1.33386,1.00384,0.9067,0.48306,0.56115,0.24652,2.09518,1.33578,1.02091,0.00090694,0.00090694,0.00090694
49,888.568,2.01662,1.30637,0.99956,0.87503,0.47633,0.53448,0.23203,2.07249,1.38672,1.02174,0.00090496,0.00090496,0.00090496
50,905.926,1.91442,1.24625,0.98538,0.87946,0.50814,0.57949,0.27261,1.99934,1.30305,1.0082,0.00090298,0.00090298,0.00090298
51,924.602,1.94917,1.28605,0.98814,0.86788,0.50596,0.55565,0.25708,2.05129,1.33452,1.02306,0.000901,0.000901,0.000901
52,942.037,1.92803,1.29181,0.99223,0.91511,0.49599,0.55455,0.24541,2.1184,1.33306,1.02759,0.00089902,0.00089902,0.00089902
53,959.344,1.94186,1.31554,0.99107,0.91177,0.51218,0.57388,0.27345,1.9909,1.29998,1.00425,0.00089704,0.00089704,0.00089704
54,978.055,1.92223,1.27866,0.99954,0.89538,0.48794,0.55176,0.24169,2.09265,1.32363,1.02986,0.00089506,0.00089506,0.00089506
55,995.486,1.90834,1.26799,0.98593,0.92322,0.49404,0.55593,0.26426,2.00414,1.30882,1.01127,0.00089308,0.00089308,0.00089308
56,1012.88,1.91545,1.21383,0.9801,0.89912,0.4942,0.5708,0.25862,2.03089,1.28648,1.01165,0.0008911,0.0008911,0.0008911
57,1030.12,1.89922,1.23596,0.98595,0.93052,0.50737,0.58839,0.27646,2.02174,1.27472,1.00839,0.00088912,0.00088912,0.00088912
58,1048.76,1.89477,1.26379,0.98005,0.90616,0.50752,0.56126,0.26464,2.0369,1.32275,1.01384,0.00088714,0.00088714,0.00088714
59,1066.1,1.89129,1.2295,0.98209,0.92044,0.49237,0.56529,0.24617,2.10277,1.32754,1.01777,0.00088516,0.00088516,0.00088516
60,1083.37,1.90031,1.21751,0.98244,0.9069,0.50253,0.57409,0.26266,2.0101,1.25937,1.00353,0.00088318,0.00088318,0.00088318
61,1100.64,1.89955,1.24377,0.98606,0.93637,0.50178,0.58217,0.27907,1.98995,1.27927,0.99909,0.0008812,0.0008812,0.0008812
62,1119.36,1.86066,1.23334,0.97838,0.90895,0.51033,0.58395,0.26341,2.04938,1.30041,1.01955,0.00087922,0.00087922,0.00087922
63,1136.77,1.87017,1.21462,0.98852,0.91682,0.50617,0.5898,0.28013,1.98808,1.25236,1.00479,0.00087724,0.00087724,0.00087724
64,1155.55,1.88238,1.21304,0.97996,0.92426,0.49271,0.5677,0.25902,2.03383,1.2918,1.00602,0.00087526,0.00087526,0.00087526
65,1172.91,1.8719,1.24508,0.96889,0.90938,0.5158,0.58402,0.26248,2.04809,1.26664,1.01331,0.00087328,0.00087328,0.00087328
66,1190.7,1.86254,1.20627,0.97668,0.93216,0.50827,0.58746,0.26643,2.02772,1.25176,1.0102,0.0008713,0.0008713,0.0008713
67,1208.05,1.87896,1.21437,0.98054,0.90693,0.49305,0.57366,0.26955,2.01548,1.2419,1.01122,0.00086932,0.00086932,0.00086932
68,1225.45,1.85361,1.18997,0.96675,0.91094,0.50874,0.58206,0.27449,2.0102,1.28758,1.01274,0.00086734,0.00086734,0.00086734
69,1242.87,1.81617,1.18586,0.96353,0.88838,0.51591,0.57724,0.26364,2.05651,1.25959,1.02203,0.00086536,0.00086536,0.00086536
70,1260.25,1.79394,1.15467,0.96659,0.88627,0.51418,0.58716,0.26933,2.01869,1.26657,1.01079,0.00086338,0.00086338,0.00086338
71,1277.7,1.80936,1.14833,0.96901,0.92283,0.49371,0.56948,0.27186,1.97967,1.31977,1.00353,0.0008614,0.0008614,0.0008614
72,1294.96,1.83553,1.19712,0.97303,0.90073,0.50375,0.58917,0.27508,2.02117,1.25732,1.00541,0.00085942,0.00085942,0.00085942
73,1312.35,1.88459,1.20349,0.99017,0.90459,0.51909,0.59149,0.28576,1.95083,1.21768,0.99377,0.00085744,0.00085744,0.00085744
74,1331.04,1.75866,1.12926,0.95468,0.90509,0.51385,0.58191,0.27102,2.0144,1.24667,1.00655,0.00085546,0.00085546,0.00085546
75,1348.59,1.81711,1.16714,0.96227,0.82339,0.47936,0.53576,0.20573,2.22182,1.35435,1.03709,0.00085348,0.00085348,0.00085348
76,1365.91,1.81023,1.18387,0.96902,0.91172,0.50203,0.58926,0.28143,1.96291,1.25562,1.00014,0.0008515,0.0008515,0.0008515
77,1383.32,1.79445,1.15536,0.96339,0.89556,0.48733,0.58083,0.2833,1.99529,1.31369,1.00176,0.00084952,0.00084952,0.00084952
78,1400.69,1.77104,1.12618,0.95986,0.953,0.50519,0.60323,0.28552,1.98067,1.20662,0.99805,0.00084754,0.00084754,0.00084754
79,1419.46,1.79837,1.12687,0.95137,0.86652,0.49439,0.57483,0.27884,1.98159,1.29405,0.99932,0.00084556,0.00084556,0.00084556
80,1436.81,1.7774,1.13395,0.96573,0.88821,0.48915,0.58227,0.26388,2.03801,1.28927,1.00377,0.00084358,0.00084358,0.00084358
