epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,4970.36,1.47687,0.8381,0.89512,0.88485,0.59071,0.70011,0.33592,1.91147,1.03478,0.97812,0.00067924,0.00067924,0.00067924
164,5000.15,1.43686,0.82537,0.90276,0.88949,0.60563,0.71257,0.33685,1.91549,1.02605,0.98461,0.00067726,0.00067726,0.00067726
165,5030.08,1.43073,0.82103,0.90155,0.88582,0.59495,0.69584,0.3294,1.94645,1.02839,0.9917,0.00067528,0.00067528,0.00067528
166,5059.71,1.42515,0.84184,0.90311,0.88513,0.59309,0.70361,0.33865,1.91743,1.04828,0.98443,0.0006733,0.0006733,0.0006733
167,5089.41,1.44226,0.83036,0.89523,0.8968,0.59069,0.69834,0.33838,1.91058,1.03966,0.98526,0.00067132,0.00067132,0.00067132
168,5119.04,1.3905,0.81294,0.89713,0.88229,0.60378,0.71929,0.35678,1.87215,1.01329,0.9766,0.00066934,0.00066934,0.00066934
169,5151.71,1.43815,0.80735,0.88862,0.87231,0.60097,0.70837,0.34725,1.89059,1.02434,0.97844,0.00066736,0.00066736,0.00066736
170,5181.37,1.45301,0.84161,0.90267,0.90638,0.59192,0.72203,0.35032,1.87421,1.0296,0.97464,0.00066538,0.00066538,0.00066538
171,5211.07,1.43324,0.83045,0.89873,0.89772,0.60388,0.71527,0.34808,1.86955,1.00892,0.97557,0.0006634,0.0006634,0.0006634
172,5240.69,1.43054,0.80804,0.89197,0.90407,0.58959,0.71251,0.34365,1.92108,1.039,0.98745,0.00066142,0.00066142,0.00066142
173,5270.31,1.41294,0.80934,0.89142,0.88757,0.60891,0.72153,0.35004,1.89426,1.00512,0.97741,0.00065944,0.00065944,0.00065944
174,5299.96,1.42294,0.82652,0.89744,0.89279,0.61029,0.72614,0.35646,1.87542,1.00628,0.97441,0.00065746,0.00065746,0.00065746
175,5332.8,1.41438,0.79987,0.88552,0.91114,0.59591,0.71147,0.35215,1.87095,1.01125,0.97576,0.00065548,0.00065548,0.00065548
176,5362.47,1.42248,0.81084,0.89209,0.86406,0.60098,0.69984,0.33889,1.91981,1.0256,0.98393,0.0006535,0.0006535,0.0006535
177,5392.09,1.41877,0.83762,0.90097,0.85571,0.61973,0.71024,0.34485,1.87944,1.02584,0.97885,0.00065152,0.00065152,0.00065152
178,5421.75,1.40388,0.80628,0.88882,0.90868,0.5981,0.71843,0.35603,1.87354,1.02612,0.97629,0.00064954,0.00064954,0.00064954
179,5451.41,1.405,0.79218,0.89748,0.88037,0.58577,0.69691,0.32951,1.96768,1.04972,1.00129,0.00064756,0.00064756,0.00064756
180,5481.09,1.37827,0.79498,0.90016,0.88472,0.59215,0.69658,0.34263,1.90818,1.03593,0.985,0.00064558,0.00064558,0.00064558
181,5511.17,1.38031,0.77965,0.88103,0.8549,0.62958,0.73632,0.36168,1.86159,1.00341,0.97657,0.0006436,0.0006436,0.0006436
182,5543.82,1.3755,0.78511,0.88855,0.87051,0.62232,0.72893,0.3547,1.89372,1.02993,0.97788,0.00064162,0.00064162,0.00064162
