epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,353.243,1.89336,1.25346,0.97318,0.859,0.47651,0.54676,0.26311,2.05911,1.37465,1.01749,0.0005446,0.0005446,0.0005446
48,360.686,1.93002,1.29944,0.98459,0.88445,0.4934,0.5582,0.26962,2.00297,1.31633,1.01115,0.0005347,0.0005347,0.0005347
49,368.121,1.93499,1.26576,0.97454,0.9025,0.49022,0.56391,0.26115,2.03302,1.29678,1.00874,0.0005248,0.0005248,0.0005248
50,375.023,1.86817,1.21266,0.96835,0.86025,0.48377,0.54753,0.25954,2.0493,1.33132,1.01762,0.0005149,0.0005149,0.0005149
51,381.933,1.91639,1.2552,0.97632,0.88095,0.47748,0.54995,0.2549,2.07065,1.34917,1.01419,0.000505,0.000505,0.000505
52,388.853,1.88418,1.25429,0.97586,0.92319,0.47625,0.56293,0.27063,2.03768,1.34476,1.00183,0.0004951,0.0004951,0.0004951
53,396.336,1.88606,1.25709,0.96784,0.88814,0.48989,0.56788,0.26864,2.03225,1.28114,1.00335,0.0004852,0.0004852,0.0004852
54,403.267,1.86874,1.22808,0.97479,0.87181,0.49523,0.56015,0.25857,2.03804,1.28045,1.00337,0.0004753,0.0004753,0.0004753
55,410.225,1.86333,1.2341,0.96896,0.90755,0.49221,0.56514,0.25254,2.09573,1.28745,1.01671,0.0004654,0.0004654,0.0004654
56,417.165,1.82685,1.16721,0.95728,0.85436,0.4872,0.55298,0.26087,2.05289,1.30702,1.01235,0.0004555,0.0004555,0.0004555
57,424.079,1.85035,1.21214,0.96669,0.92148,0.48623,0.57641,0.26993,2.02165,1.29319,1.00273,0.0004456,0.0004456,0.0004456
58,431.511,1.83216,1.21053,0.96209,0.88951,0.49921,0.58059,0.28011,2.00735,1.2869,1.00313,0.0004357,0.0004357,0.0004357
59,439.008,1.81944,1.17477,0.96062,0.90189,0.49144,0.57805,0.27158,2.04099,1.25894,1.00225,0.0004258,0.0004258,0.0004258
60,445.94,1.8229,1.15589,0.95573,0.91014,0.49104,0.57419,0.26525,2.05953,1.26565,1.00778,0.0004159,0.0004159,0.0004159
61,452.846,1.82756,1.19407,0.9641,0.91043,0.49988,0.58818,0.27952,2.02422,1.27318,1.00721,0.000406,0.000406,0.000406
62,460.285,1.79849,1.1706,0.95976,0.87843,0.50386,0.58259,0.28126,2.0035,1.26428,0.99845,0.0003961,0.0003961,0.0003961
63,467.775,1.8076,1.15898,0.9675,0.86678,0.50152,0.56981,0.26821,2.00112,1.27793,0.99929,0.0003862,0.0003862,0.0003862
64,474.708,1.79845,1.16511,0.95433,0.85062,0.50726,0.57375,0.26768,2.03906,1.26117,1.00404,0.0003763,0.0003763,0.0003763
65,481.64,1.82904,1.20249,0.95109,0.90465,0.50914,0.58995,0.28228,2.00704,1.2619,1.00436,0.0003664,0.0003664,0.0003664
66,489.095,1.81036,1.16264,0.95739,0.89811,0.50038,0.57523,0.25492,2.09157,1.27384,1.01019,0.0003565,0.0003565,0.0003565
67,496.017,1.79125,1.1695,0.95499,0.90583,0.50193,0.5864,0.27961,2.00257,1.23569,0.99862,0.0003466,0.0003466,0.0003466
68,502.969,1.79052,1.14615,0.95054,0.91826,0.50027,0.5884,0.27898,2.00799,1.24155,0.99919,0.0003367,0.0003367,0.0003367
69,509.882,1.7472,1.13453,0.94608,0.91624,0.50704,0.58673,0.283,2.01215,1.25257,1.00162,0.0003268,0.0003268,0.0003268
70,517.354,1.72535,1.10135,0.9453,0.90886,0.49122,0.58524,0.27367,2.03477,1.27357,1.00212,0.0003169,0.0003169,0.0003169
71,524.412,1.73557,1.10872,0.94783,0.88961,0.49158,0.57774,0.27234,2.04654,1.25315,1.00863,0.000307,0.000307,0.000307
72,533.998,1.75308,1.12911,0.9477,0.90581,0.50316,0.59598,0.29014,1.9872,1.21684,0.99627,0.0002971,0.0002971,0.0002971
73,542.816,1.77236,1.14124,0.95847,0.89756,0.50999,0.5919,0.2882,2.00668,1.23218,0.99953,0.0002872,0.0002872,0.0002872
74,549.674,1.695,1.07609,0.93849,0.92871,0.50378,0.60102,0.29284,1.95901,1.20428,0.99268,0.0002773,0.0002773,0.0002773
75,557.126,1.73841,1.09937,0.94522,0.90214,0.50584,0.59291,0.28095,2.02824,1.2467,1.00325,0.0002674,0.0002674,0.0002674
76,564.086,1.72648,1.11817,0.94666,0.90795,0.51291,0.60458,0.29212,2.00489,1.22336,0.99873,0.0002575,0.0002575,0.0002575
77,570.988,1.69722,1.08295,0.93774,0.91551,0.50725,0.60542,0.29419,1.97824,1.19566,0.99474,0.0002476,0.0002476,0.0002476
78,578.435,1.68141,1.05922,0.93857,0.90088,0.50826,0.59569,0.28166,2.01803,1.23419,1.00411,0.0002377,0.0002377,0.0002377
79,585.32,1.7187,1.07901,0.9342,0.90472,0.50091,0.60478,0.29731,1.95405,1.18117,0.98804,0.0002278,0.0002278,0.0002278
80,592.767,1.69617,1.08174,0.94525,0.91778,0.50309,0.5974,0.28333,2.00863,1.20944,0.99297,0.0002179,0.0002179,0.0002179
81,599.766,1.70892,1.11191,0.93615,0.90401,0.50599,0.61085,0.29644,1.97146,1.20862,0.99478,0.000208,0.000208,0.000208
82,606.71,1.67565,1.07305,0.93609,0.89292,0.51306,0.60423,0.29202,1.99359,1.19505,0.99929,0.0001981,0.0001981,0.0001981
83,613.63,1.6126,1.01829,0.92782,0.92208,0.50211,0.60429,0.28992,1.96995,1.19136,0.99736,0.0001882,0.0001882,0.0001882
84,620.539,1.6913,1.05801,0.93282,0.90837,0.49379,0.59934,0.28837,1.997,1.20734,0.99755,0.0001783,0.0001783,0.0001783
85,627.599,1.67954,1.06063,0.92857,0.92396,0.50857,0.61809,0.29771,1.95105,1.17486,0.99349,0.0001684,0.0001684,0.0001684
86,636.143,1.63871,1.0192,0.92872,0.88503,0.51714,0.61862,0.2961,1.98072,1.1792,0.9974,0.0001585,0.0001585,0.0001585
87,643.162,1.66852,1.04852,0.93414,0.90653,0.50447,0.61647,0.29933,1.95067,1.1838,0.98858,0.0001486,0.0001486,0.0001486
88,650.738,1.63994,1.05532,0.93344,0.90452,0.50055,0.60938,0.30008,1.94832,1.16071,0.99003,0.0001387,0.0001387,0.0001387
89,657.71,1.64469,1.03196,0.92023,0.88661,0.51338,0.6211,0.30254,1.94962,1.15818,0.98951,0.0001288,0.0001288,0.0001288
90,665.194,1.63173,1.01695,0.92503,0.93688,0.49919,0.62195,0.30625,1.94497,1.16331,0.98759,0.0001189,0.0001189,0.0001189
91,673.884,1.58796,0.97275,0.94261,0.899,0.50388,0.61222,0.29602,1.97301,1.16811,0.99386,0.000109,0.000109,0.000109
92,680.803,1.58353,0.99937,0.95,0.87376,0.50859,0.61701,0.29936,1.96871,1.17431,0.99382,9.91e-05,9.91e-05,9.91e-05
93,687.685,1.55935,0.97034,0.94154,0.90807,0.51083,0.62215,0.30494,1.94256,1.16818,0.98924,8.92e-05,8.92e-05,8.92e-05
94,694.709,1.57907,0.97071,0.94204,0.90263,0.5087,0.61651,0.29719,1.97524,1.16671,0.99478,7.93e-05,7.93e-05,7.93e-05
95,701.645,1.51272,0.94761,0.9361,0.9059,0.50856,0.61553,0.29591,1.97821,1.16339,0.99362,6.94e-05,6.94e-05,6.94e-05
96,708.582,1.51803,0.93426,0.93188,0.91198,0.50401,0.61975,0.30159,1.96321,1.15603,0.98901,5.95e-05,5.95e-05,5.95e-05
97,715.504,1.50888,0.93031,0.92885,0.85825,0.52052,0.62134,0.29824,1.9666,1.16014,0.99133,4.96e-05,4.96e-05,4.96e-05
98,722.887,1.49605,0.91106,0.933,0.8931,0.51569,0.62593,0.30332,1.9575,1.153,0.98839,3.97e-05,3.97e-05,3.97e-05
99,729.831,1.47623,0.90948,0.9288,0.91854,0.51061,0.62845,0.30518,1.95498,1.14827,0.98936,2.98e-05,2.98e-05,2.98e-05
100,736.744,1.49209,0.92346,0.92058,0.89647,0.5123,0.62639,0.30456,1.95415,1.14457,0.98939,1.99e-05,1.99e-05,1.99e-05
