               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  62,            0.079859,            0.022706,            0.015283,              0.6592,             0.37908,             0.38306,             0.13242,            0.072544,            0.019354,            0.015587,           0.0083411,           0.0083411,           0.0083411
                  63,            0.079347,            0.022111,            0.014674,             0.46564,             0.31505,             0.26759,            0.074731,            0.074927,            0.017139,            0.014429,           0.0083411,           0.0083411,           0.0083411
                  64,            0.078885,            0.022743,            0.015694,             0.34972,             0.26035,             0.20315,            0.051969,            0.078059,            0.022733,            0.020381,           0.0083144,           0.0083144,           0.0083144
                  65,            0.078185,            0.022962,            0.015237,             0.38554,             0.22526,             0.18778,            0.050602,            0.082012,            0.020352,            0.014231,           0.0082876,           0.0082876,           0.0082876
                  66,            0.077944,            0.021299,            0.012586,             0.60686,             0.30517,             0.30747,            0.098997,            0.073952,            0.020948,            0.016137,           0.0082609,           0.0082609,           0.0082609
                  67,            0.073965,            0.020647,             0.01107,             0.54157,              0.2575,             0.27201,            0.098701,            0.075129,            0.024883,             0.02025,           0.0082341,           0.0082341,           0.0082341
                  68,            0.075328,            0.021354,            0.010156,              0.6459,             0.40488,             0.38642,             0.12823,            0.069489,            0.015931,           0.0093632,           0.0082074,           0.0082074,           0.0082074
                  69,             0.07781,            0.021006,            0.010152,             0.64023,             0.35473,              0.3593,             0.11356,            0.070193,            0.016718,           0.0087297,           0.0081806,           0.0081806,           0.0081806
                  70,            0.072951,            0.020801,            0.011521,             0.64127,             0.41447,             0.40303,             0.13125,            0.068764,            0.017337,            0.011778,           0.0081538,           0.0081538,           0.0081538
                  71,            0.074614,            0.019965,            0.011715,             0.69085,             0.37162,             0.40304,             0.11995,            0.069313,             0.01596,            0.011009,           0.0081271,           0.0081271,           0.0081271
                  72,            0.074417,            0.020058,           0.0098324,              0.6021,             0.37026,             0.36944,             0.11799,            0.073073,            0.017129,            0.012038,           0.0081003,           0.0081003,           0.0081003
                  73,             0.07958,            0.021586,            0.014141,             0.22758,             0.16681,            0.093144,            0.016782,            0.085552,            0.018618,            0.024523,           0.0080736,           0.0080736,           0.0080736
                  74,            0.076493,            0.022172,             0.01407,             0.49087,             0.28781,              0.2565,            0.060324,            0.074767,            0.018078,            0.014149,           0.0080468,           0.0080468,           0.0080468
                  75,            0.076055,            0.021403,            0.012629,             0.52897,             0.22841,             0.23571,            0.077687,            0.079477,              0.0188,            0.015477,           0.0080201,           0.0080201,           0.0080201
                  76,            0.076523,            0.022387,            0.015008,             0.37383,             0.19436,             0.17375,            0.050239,            0.081309,            0.020005,            0.017963,           0.0079933,           0.0079933,           0.0079933
                  77,            0.074233,            0.021698,            0.011297,             0.38431,             0.30857,              0.2543,            0.069247,            0.075352,            0.018413,            0.012699,           0.0079666,           0.0079666,           0.0079666
                  78,            0.072648,            0.020707,           0.0087138,              0.5924,             0.39879,             0.37762,             0.11328,            0.069435,            0.015887,           0.0081259,           0.0079398,           0.0079398,           0.0079398
                  79,            0.074492,            0.021004,           0.0089147,             0.61023,             0.41187,             0.37768,             0.12514,            0.068792,            0.015782,           0.0083608,            0.007913,            0.007913,            0.007913
                  80,            0.070418,            0.020199,           0.0088972,             0.77018,             0.44046,             0.48165,             0.16695,            0.067225,             0.01519,           0.0076216,           0.0078863,           0.0078863,           0.0078863
                  81,            0.072928,            0.021618,           0.0095383,             0.41549,             0.24688,             0.23571,            0.070714,            0.075807,             0.01825,           0.0086359,           0.0078595,           0.0078595,           0.0078595
                  82,            0.072217,            0.020736,            0.010736,             0.57757,             0.37588,             0.36097,             0.11542,            0.067285,            0.016043,           0.0090808,           0.0078328,           0.0078328,           0.0078328
                  83,            0.071419,            0.020647,           0.0097413,             0.64048,             0.32505,             0.33732,             0.10679,            0.071673,            0.016143,            0.008731,            0.007806,            0.007806,            0.007806
                  84,            0.071441,            0.020416,           0.0098188,             0.63259,             0.34521,             0.37341,             0.12168,            0.068756,              0.0159,           0.0095939,           0.0077793,           0.0077793,           0.0077793
                  85,            0.071366,             0.01987,           0.0094189,             0.69677,             0.42258,             0.43694,             0.15363,            0.065796,            0.015978,           0.0094465,           0.0077525,           0.0077525,           0.0077525
                  86,            0.072465,            0.020194,           0.0086609,             0.75422,             0.42846,             0.45558,             0.15716,            0.068834,              0.0159,           0.0073848,           0.0077258,           0.0077258,           0.0077258
                  87,            0.069434,            0.019839,            0.010198,             0.74006,             0.38568,             0.42544,             0.13123,             0.06677,            0.016542,            0.011297,            0.007699,            0.007699,            0.007699
