               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.068632,            0.012252,           0.0060849,             0.87294,             0.49383,             0.55657,             0.24203,            0.062676,            0.010956,           0.0020394,           0.0054058,           0.0054058,           0.0054058
                 154,            0.067823,            0.012453,           0.0066844,             0.87965,             0.50924,             0.56285,             0.24251,            0.063262,            0.010895,           0.0020008,           0.0053587,           0.0053587,           0.0053587
                 155,            0.064459,            0.012467,           0.0061593,             0.88098,             0.48416,             0.56672,             0.23692,            0.063169,            0.010899,           0.0020808,           0.0053116,           0.0053116,           0.0053116
                 156,            0.064056,            0.012037,           0.0055756,             0.87723,             0.51492,             0.59196,             0.25505,            0.061072,            0.010486,           0.0023456,           0.0052645,           0.0052645,           0.0052645
                 157,            0.066606,            0.012311,           0.0056092,             0.90243,             0.50963,             0.58792,             0.25343,            0.060848,            0.010439,           0.0025441,           0.0052174,           0.0052174,           0.0052174
                 158,            0.065324,            0.012673,           0.0065424,             0.81501,             0.44363,             0.53614,             0.20866,            0.064243,            0.011118,            0.002299,           0.0051704,           0.0051704,           0.0051704
                 159,            0.067929,            0.012491,           0.0064911,             0.89338,             0.50491,             0.58229,             0.25059,            0.060931,             0.01064,           0.0027703,           0.0051234,           0.0051234,           0.0051234
                 160,            0.066724,            0.012304,           0.0055831,             0.87034,             0.50836,             0.56778,             0.25529,            0.062994,            0.010661,           0.0028205,           0.0050765,           0.0050765,           0.0050765
                 161,            0.064185,            0.012314,           0.0057116,             0.90554,             0.50611,             0.58163,             0.26141,            0.062853,             0.01054,           0.0017425,           0.0050296,           0.0050296,           0.0050296
                 162,            0.065379,            0.012267,            0.005717,             0.91624,             0.51299,             0.59609,             0.26388,            0.061792,            0.010376,           0.0016475,           0.0049828,           0.0049828,           0.0049828
                 163,            0.066982,            0.012669,           0.0063731,             0.91228,             0.51697,             0.60037,             0.25809,            0.062237,            0.010276,           0.0016285,            0.004936,            0.004936,            0.004936
                 164,            0.066036,            0.012845,            0.006157,              0.9131,             0.50632,             0.59418,             0.26347,            0.062295,            0.010729,           0.0021124,           0.0048893,           0.0048893,           0.0048893
                 165,            0.063734,            0.011797,            0.005887,             0.93074,             0.51405,             0.60307,             0.26825,            0.061474,            0.010417,           0.0018343,           0.0048426,           0.0048426,           0.0048426
                 166,             0.06419,            0.012403,           0.0093675,             0.91518,             0.50477,              0.5948,             0.26257,             0.05911,            0.010302,           0.0022284,            0.004796,            0.004796,            0.004796
                 167,            0.069251,            0.012805,           0.0063228,             0.87747,             0.51851,             0.60246,             0.25782,            0.061107,            0.010278,           0.0018203,           0.0047495,           0.0047495,           0.0047495
                 168,            0.064871,            0.012267,           0.0061396,             0.90198,              0.5008,             0.58642,             0.25314,            0.061483,            0.010385,           0.0017574,           0.0047031,           0.0047031,           0.0047031
                 169,            0.064098,            0.012624,           0.0062056,             0.89503,             0.50017,             0.59671,             0.26506,            0.059753,            0.010345,           0.0020204,           0.0046568,           0.0046568,           0.0046568
                 170,            0.062225,            0.012531,           0.0050662,             0.87593,             0.52075,             0.60315,             0.27577,            0.060911,            0.010348,           0.0017814,           0.0046105,           0.0046105,           0.0046105
                 171,            0.064475,            0.011976,           0.0056773,             0.88165,              0.5071,             0.58307,             0.26776,            0.062493,            0.010368,            0.001756,           0.0045644,           0.0045644,           0.0045644
                 172,            0.062806,            0.012315,           0.0058721,             0.88569,             0.50559,             0.59847,             0.27269,            0.059808,            0.010368,           0.0016591,           0.0045184,           0.0045184,           0.0045184
                 173,            0.064718,            0.012448,           0.0058409,             0.92649,             0.50345,             0.59632,             0.26622,            0.061153,            0.010211,           0.0020098,           0.0044724,           0.0044724,           0.0044724
                 174,            0.064133,            0.011886,           0.0047186,             0.91271,             0.51181,             0.59996,             0.26664,            0.061129,            0.010338,           0.0023841,           0.0044266,           0.0044266,           0.0044266
                 175,            0.066947,            0.012432,           0.0056856,             0.90377,             0.51045,             0.59463,             0.26399,             0.06075,            0.010361,            0.002223,           0.0043809,           0.0043809,           0.0043809
                 176,              0.0653,            0.011837,           0.0058887,              0.8562,             0.51442,             0.59878,             0.26982,            0.058999,            0.010242,           0.0019239,           0.0043353,           0.0043353,           0.0043353
                 177,            0.064721,            0.011698,           0.0052206,             0.91686,             0.51497,             0.60063,             0.27303,             0.06068,             0.01025,           0.0017327,           0.0042899,           0.0042899,           0.0042899
                 178,            0.062455,            0.012391,           0.0051212,             0.90677,             0.50872,             0.60672,             0.27552,            0.059335,            0.010171,           0.0018381,           0.0042445,           0.0042445,           0.0042445
                 179,            0.065992,            0.012372,           0.0058658,             0.84947,             0.51721,             0.58017,             0.26394,            0.062729,             0.01029,           0.0018514,           0.0041994,           0.0041994,           0.0041994
                 180,            0.064249,            0.012334,           0.0058792,             0.89273,              0.5111,             0.59788,             0.26546,            0.060239,            0.010315,           0.0017739,           0.0041543,           0.0041543,           0.0041543
                 181,            0.064523,            0.011713,           0.0054381,             0.89578,             0.51772,             0.59706,             0.26128,            0.060678,            0.010397,           0.0018626,           0.0041094,           0.0041094,           0.0041094
                 182,            0.061679,            0.011863,           0.0049471,             0.90625,             0.50342,              0.5918,             0.27214,            0.058614,            0.010499,            0.002004,           0.0040647,           0.0040647,           0.0040647
                 183,             0.06329,            0.012438,           0.0048341,             0.90715,             0.51041,             0.60207,             0.27051,            0.057893,            0.010272,           0.0017993,           0.0040201,           0.0040201,           0.0040201
                 184,            0.064831,            0.012084,           0.0052721,             0.90666,             0.51294,             0.61417,             0.27102,            0.057727,            0.010318,           0.0016463,           0.0039757,           0.0039757,           0.0039757
                 185,            0.062495,            0.011896,           0.0047056,             0.85841,             0.52748,             0.60655,             0.26907,            0.059842,            0.010428,           0.0015696,           0.0039314,           0.0039314,           0.0039314
                 186,            0.064482,            0.012212,           0.0051905,             0.90069,             0.51364,             0.60081,             0.27106,            0.062111,            0.010472,            0.001716,           0.0038873,           0.0038873,           0.0038873
                 187,             0.06769,            0.011718,           0.0057339,             0.88794,             0.50991,              0.5715,             0.24678,            0.061833,             0.01061,           0.0020508,           0.0038434,           0.0038434,           0.0038434
                 188,            0.063526,            0.012147,           0.0051543,             0.87529,             0.51525,             0.59374,             0.26226,            0.060151,            0.010517,            0.001816,           0.0037997,           0.0037997,           0.0037997
                 189,            0.062829,            0.012043,           0.0042724,             0.91597,             0.50844,             0.59407,             0.27064,            0.059357,            0.010307,           0.0017182,           0.0037562,           0.0037562,           0.0037562
                 190,            0.061358,            0.012487,           0.0046144,             0.90798,             0.51313,             0.61248,             0.28045,            0.058461,            0.010189,            0.001524,           0.0037128,           0.0037128,           0.0037128
                 191,            0.063128,            0.011876,           0.0047983,             0.89429,             0.51921,             0.61663,             0.28078,            0.058678,            0.010132,           0.0014781,           0.0036697,           0.0036697,           0.0036697
                 192,            0.061797,            0.011791,           0.0049501,             0.93787,             0.50806,             0.61577,              0.2748,            0.060799,             0.01006,           0.0017932,           0.0036267,           0.0036267,           0.0036267
                 193,            0.061784,            0.012062,           0.0055841,             0.89596,             0.49853,             0.58841,             0.26006,            0.061781,            0.010148,           0.0018398,            0.003584,            0.003584,            0.003584
                 194,            0.062814,             0.01188,           0.0049929,             0.88484,             0.50871,             0.60584,             0.27658,            0.061939,            0.010211,           0.0016952,           0.0035415,           0.0035415,           0.0035415
                 195,            0.063896,            0.012297,           0.0054487,             0.88215,              0.5208,              0.6094,             0.27305,            0.061826,            0.010305,           0.0017051,           0.0034991,           0.0034991,           0.0034991
                 196,            0.062179,            0.012505,            0.005157,             0.87819,             0.52771,             0.59724,             0.27148,            0.060341,            0.010213,           0.0017028,            0.003457,            0.003457,            0.003457
                 197,            0.066311,            0.012348,           0.0059143,             0.90456,             0.50837,             0.59672,             0.27191,            0.060605,            0.010263,           0.0016784,           0.0034152,           0.0034152,           0.0034152
                 198,             0.06171,            0.011673,           0.0049855,             0.88964,             0.52161,             0.60876,             0.28237,            0.059221,            0.010215,           0.0018087,           0.0033735,           0.0033735,           0.0033735
                 199,            0.065718,            0.011924,           0.0049218,             0.87929,             0.51969,             0.60861,              0.2735,            0.060099,            0.010184,           0.0019809,           0.0033321,           0.0033321,           0.0033321
                 200,            0.063427,            0.012431,            0.005047,             0.91808,             0.51049,             0.60895,             0.27439,            0.059419,            0.010276,           0.0016799,           0.0032909,           0.0032909,           0.0032909
                 201,            0.064454,            0.012307,           0.0057504,             0.91704,             0.51353,             0.60887,             0.27569,            0.059705,             0.01017,           0.0015386,             0.00325,             0.00325,             0.00325
                 202,            0.062183,            0.011744,           0.0049089,             0.88775,             0.52659,             0.60182,             0.27088,            0.057973,            0.010277,           0.0017535,           0.0032093,           0.0032093,           0.0032093
                 203,            0.063936,            0.012132,           0.0050614,             0.91073,             0.51687,             0.62047,             0.28192,            0.058311,            0.010064,           0.0016462,           0.0031689,           0.0031689,           0.0031689
                 204,            0.061515,            0.012236,           0.0048928,             0.88953,             0.52641,             0.61191,             0.28539,            0.059763,            0.010107,            0.001516,           0.0031287,           0.0031287,           0.0031287
                 205,            0.063744,            0.011824,           0.0052717,             0.89369,              0.5207,             0.61282,             0.27541,              0.0599,            0.010167,           0.0015788,           0.0030888,           0.0030888,           0.0030888
                 206,            0.063454,            0.011988,           0.0048743,             0.89458,             0.52383,             0.61954,             0.27265,             0.05935,            0.010114,           0.0016124,           0.0030491,           0.0030491,           0.0030491
                 207,            0.063511,            0.011525,           0.0054609,             0.90628,              0.5276,             0.63214,             0.28398,            0.059052,            0.010164,           0.0018553,           0.0030097,           0.0030097,           0.0030097
                 208,            0.058606,            0.011848,           0.0047421,             0.91379,             0.52381,             0.62423,             0.28401,            0.058861,            0.010069,           0.0016675,           0.0029706,           0.0029706,           0.0029706
                 209,            0.060412,            0.011981,           0.0056645,             0.92592,             0.51549,             0.61815,             0.28098,            0.059148,            0.010014,           0.0016741,           0.0029318,           0.0029318,           0.0029318
                 210,             0.06067,            0.011932,           0.0050331,             0.87659,              0.5365,             0.62778,             0.28627,            0.059086,            0.010055,           0.0015364,           0.0028932,           0.0028932,           0.0028932
                 211,            0.061159,            0.012067,            0.005369,             0.88661,             0.52344,             0.62513,             0.27931,            0.058533,            0.010138,           0.0015223,            0.002855,            0.002855,            0.002855
                 212,            0.059196,            0.012125,           0.0046133,             0.91773,             0.51362,             0.61186,             0.27896,            0.057275,            0.010107,           0.0018082,            0.002817,            0.002817,            0.002817
                 213,            0.059875,            0.011779,           0.0048447,             0.89672,             0.50922,             0.59318,             0.26956,              0.0583,             0.01015,           0.0016611,           0.0027793,           0.0027793,           0.0027793
                 214,            0.060336,            0.012116,           0.0040602,             0.87444,             0.51317,             0.59608,             0.27511,            0.057212,           0.0099731,           0.0015027,           0.0027419,           0.0027419,           0.0027419
                 215,             0.06118,            0.011591,            0.004263,             0.87081,             0.52286,             0.61661,             0.28044,            0.056796,           0.0099059,           0.0014473,           0.0027048,           0.0027048,           0.0027048
                 216,            0.061031,            0.012154,           0.0043572,             0.90856,             0.50123,              0.5991,             0.26889,            0.059113,           0.0099942,           0.0016698,           0.0026681,           0.0026681,           0.0026681
                 217,             0.05895,            0.011077,           0.0053183,             0.91448,             0.51362,             0.60106,             0.27332,            0.059088,            0.010029,           0.0015282,           0.0026316,           0.0026316,           0.0026316
                 218,            0.060978,            0.011635,           0.0048797,             0.93765,             0.51511,             0.62025,             0.28463,            0.058805,           0.0099392,           0.0015626,           0.0025954,           0.0025954,           0.0025954
                 219,            0.060698,            0.011711,           0.0048216,             0.89096,             0.53104,             0.62754,             0.28712,            0.059591,            0.009931,           0.0014849,           0.0025596,           0.0025596,           0.0025596
                 220,            0.057438,             0.01182,           0.0038155,             0.88535,             0.52709,             0.62867,             0.28528,            0.059499,           0.0099203,           0.0016057,           0.0025241,           0.0025241,           0.0025241
                 221,            0.059206,            0.011723,           0.0040845,             0.90338,             0.51711,             0.62833,             0.28183,            0.059619,           0.0098804,            0.002126,           0.0024889,           0.0024889,           0.0024889
                 222,            0.059026,            0.011107,           0.0046936,             0.91794,             0.52596,              0.6318,             0.28764,            0.058421,           0.0099075,           0.0016684,           0.0024541,           0.0024541,           0.0024541
                 223,            0.058833,            0.012217,           0.0048198,             0.92582,             0.51191,             0.62627,             0.28342,            0.059359,           0.0099069,           0.0015788,           0.0024195,           0.0024195,           0.0024195
                 224,            0.060922,            0.010968,           0.0045857,                0.92,             0.51227,             0.62743,             0.28806,            0.058542,             0.01002,           0.0016359,           0.0023854,           0.0023854,           0.0023854
                 225,             0.05963,            0.011129,           0.0047823,             0.84903,             0.54085,             0.62809,             0.28389,             0.05956,           0.0099622,           0.0021952,           0.0023515,           0.0023515,           0.0023515
                 226,            0.059442,             0.01172,           0.0041727,             0.90156,             0.52449,             0.63367,             0.28758,            0.058583,           0.0099705,           0.0021062,            0.002318,            0.002318,            0.002318
                 227,            0.059125,            0.012048,           0.0045087,             0.91037,             0.52093,             0.63185,             0.29142,            0.058347,           0.0099016,            0.001567,           0.0022849,           0.0022849,           0.0022849
                 228,            0.058746,            0.012413,           0.0046483,             0.92358,             0.51943,             0.63512,             0.29662,            0.057971,           0.0098568,           0.0018587,           0.0022521,           0.0022521,           0.0022521
                 229,             0.06188,            0.011772,           0.0044716,             0.86494,             0.54294,             0.63999,              0.2873,             0.05856,           0.0098203,           0.0027205,           0.0022196,           0.0022196,           0.0022196
                 230,            0.058861,            0.011828,           0.0043616,             0.91913,             0.53305,              0.6352,             0.29124,            0.058128,           0.0098961,           0.0024497,           0.0021876,           0.0021876,           0.0021876
                 231,             0.05451,            0.011508,           0.0042737,             0.91374,             0.52845,             0.62971,              0.2879,            0.058595,           0.0099236,           0.0016257,           0.0021558,           0.0021558,           0.0021558
                 232,            0.056313,             0.01106,           0.0042043,              0.9195,             0.51422,             0.62401,             0.28671,            0.058446,           0.0099568,           0.0015529,           0.0021245,           0.0021245,           0.0021245
                 233,            0.059972,            0.011433,           0.0042513,             0.86284,             0.53141,              0.6315,             0.29218,            0.058167,           0.0099937,            0.002429,           0.0020935,           0.0020935,           0.0020935
                 234,            0.057434,            0.011701,           0.0044265,             0.80981,             0.51834,             0.61104,             0.26671,            0.058532,            0.010191,           0.0031992,           0.0020629,           0.0020629,           0.0020629
                 235,             0.05912,             0.01198,           0.0044221,             0.88124,             0.52327,             0.62048,             0.28308,            0.057229,           0.0099902,           0.0031078,           0.0020327,           0.0020327,           0.0020327
                 236,            0.059239,            0.011035,           0.0043947,             0.90244,             0.51815,             0.60575,             0.28073,            0.057448,            0.010044,           0.0030666,           0.0020028,           0.0020028,           0.0020028
                 237,            0.058264,            0.011598,           0.0047259,             0.87702,             0.52269,             0.61653,             0.28625,            0.057618,            0.010082,           0.0033844,           0.0019734,           0.0019734,           0.0019734
                 238,            0.058087,            0.011343,           0.0043179,             0.87498,             0.52415,             0.62297,             0.27277,            0.057483,            0.010131,           0.0022265,           0.0019443,           0.0019443,           0.0019443
                 239,            0.061024,            0.011953,           0.0046899,             0.88503,             0.52709,              0.6175,             0.28914,            0.057968,           0.0099868,           0.0016542,           0.0019156,           0.0019156,           0.0019156
                 240,            0.057269,            0.011643,           0.0048884,              0.8907,             0.52487,             0.63175,             0.29182,             0.05775,           0.0099205,           0.0017339,           0.0018873,           0.0018873,           0.0018873
                 241,             0.05747,            0.011328,           0.0045846,               0.906,             0.51298,             0.63837,             0.29208,            0.058455,           0.0099426,           0.0016977,           0.0018594,           0.0018594,           0.0018594
                 242,            0.057035,            0.011738,           0.0043597,             0.88428,             0.52298,              0.6269,             0.28229,            0.058129,           0.0099561,           0.0013932,           0.0018319,           0.0018319,           0.0018319
                 243,             0.05757,            0.011561,           0.0046399,             0.89112,             0.52185,             0.61091,             0.28175,            0.058532,            0.009942,           0.0014977,           0.0018048,           0.0018048,           0.0018048
                 244,            0.058437,             0.01215,           0.0047184,             0.87143,             0.53261,              0.6358,             0.29136,            0.058797,           0.0098267,           0.0014822,           0.0017781,           0.0017781,           0.0017781
                 245,            0.057809,            0.011986,           0.0053269,             0.89967,             0.52394,             0.64116,             0.29372,            0.058706,           0.0097971,           0.0012424,           0.0017519,           0.0017519,           0.0017519
                 246,            0.058106,            0.011993,           0.0047686,             0.91813,             0.52603,             0.62996,             0.29011,            0.058944,           0.0098918,           0.0014116,            0.001726,            0.001726,            0.001726
                 247,            0.059258,            0.011768,           0.0048756,             0.89698,             0.52549,              0.6195,             0.28717,            0.058641,           0.0099847,           0.0017563,           0.0017005,           0.0017005,           0.0017005
                 248,            0.058458,            0.011233,            0.005115,             0.85794,             0.53721,             0.62802,             0.29005,            0.057847,           0.0098826,           0.0015598,           0.0016755,           0.0016755,           0.0016755
                 249,             0.05833,              0.0115,            0.004617,             0.86322,             0.53983,              0.6357,             0.29413,            0.057636,           0.0098444,           0.0014463,           0.0016509,           0.0016509,           0.0016509
                 250,            0.058404,            0.011403,            0.004707,             0.87804,             0.52952,             0.63343,             0.28972,            0.057541,           0.0097681,           0.0013432,           0.0016267,           0.0016267,           0.0016267
                 251,             0.05684,            0.011455,           0.0042354,             0.88635,             0.52541,             0.64119,              0.2913,            0.057324,           0.0097699,           0.0014039,           0.0016029,           0.0016029,           0.0016029
                 252,            0.057864,            0.011734,            0.004456,             0.91023,             0.52438,             0.64347,             0.29367,            0.057505,           0.0097944,           0.0014011,           0.0015795,           0.0015795,           0.0015795
                 253,            0.058031,            0.012041,            0.004577,             0.85925,             0.53945,             0.64415,              0.2923,            0.056818,           0.0098199,           0.0014725,           0.0015566,           0.0015566,           0.0015566
                 254,            0.057601,            0.011241,           0.0046369,             0.85509,             0.53347,             0.63912,             0.29395,            0.057677,           0.0098147,           0.0015138,           0.0015341,           0.0015341,           0.0015341
                 255,            0.057558,            0.011313,           0.0046031,              0.8968,              0.5311,             0.63059,             0.28904,            0.057956,            0.009852,           0.0015426,           0.0015121,           0.0015121,           0.0015121
                 256,            0.057175,            0.011531,           0.0040569,             0.86354,             0.54499,             0.63352,             0.28657,             0.05872,           0.0098982,            0.001475,           0.0014905,           0.0014905,           0.0014905
                 257,            0.055277,            0.011435,           0.0046007,             0.90109,             0.53137,             0.63187,             0.29242,            0.058599,           0.0098281,           0.0014277,           0.0014693,           0.0014693,           0.0014693
                 258,            0.056642,            0.011577,           0.0041979,             0.89033,             0.52334,              0.6273,             0.28468,            0.059482,           0.0099163,           0.0013958,           0.0014486,           0.0014486,           0.0014486
                 259,            0.057691,            0.011548,           0.0043541,             0.86699,             0.52541,             0.63945,             0.28574,             0.06009,           0.0099137,           0.0013053,           0.0014283,           0.0014283,           0.0014283
                 260,            0.057135,            0.011357,           0.0046119,             0.91968,             0.52293,              0.6455,             0.29684,            0.059092,           0.0097645,           0.0014885,           0.0014084,           0.0014084,           0.0014084
                 261,            0.056003,            0.011641,           0.0044041,             0.91177,             0.52786,             0.64818,             0.29962,            0.058806,           0.0098013,           0.0015867,            0.001389,            0.001389,            0.001389
                 262,            0.056718,            0.011654,           0.0040375,             0.89221,             0.53327,             0.64314,             0.29394,            0.057721,           0.0096931,           0.0016139,           0.0013701,           0.0013701,           0.0013701
                 263,            0.057171,            0.011339,           0.0046411,             0.92342,             0.52781,             0.64131,             0.29175,            0.058287,           0.0097543,           0.0016088,           0.0013516,           0.0013516,           0.0013516
                 264,            0.052067,            0.011529,             0.00389,             0.90739,             0.53223,             0.63698,             0.28874,            0.058628,           0.0097969,           0.0016554,           0.0013336,           0.0013336,           0.0013336
                 265,            0.058466,            0.011893,           0.0042052,             0.91354,             0.53535,             0.64164,             0.28998,            0.058222,           0.0098594,           0.0013389,            0.001316,            0.001316,            0.001316
                 266,            0.055146,            0.011235,           0.0048029,              0.8961,             0.53795,             0.64824,             0.29312,            0.057967,           0.0097969,           0.0017124,           0.0012989,           0.0012989,           0.0012989
                 267,             0.05632,             0.01109,           0.0044524,             0.87832,             0.54733,             0.65602,             0.30264,             0.05742,           0.0097083,             0.00183,           0.0012822,           0.0012822,           0.0012822
                 268,            0.055292,            0.011267,            0.004155,             0.92068,             0.53239,             0.64344,             0.29325,            0.055895,           0.0097338,           0.0014769,            0.001266,            0.001266,            0.001266
                 269,            0.054586,            0.011574,           0.0043925,             0.88419,             0.53374,             0.64176,             0.29883,            0.055629,           0.0097274,           0.0012563,           0.0012503,           0.0012503,           0.0012503
                 270,            0.055711,             0.01087,           0.0044282,             0.87599,             0.53725,             0.64722,             0.30071,            0.055594,           0.0097408,           0.0011996,            0.001235,            0.001235,            0.001235
                 271,            0.053747,             0.01126,           0.0036761,             0.91152,             0.51812,             0.63763,             0.30077,            0.056913,            0.009745,            0.001138,           0.0012202,           0.0012202,           0.0012202
                 272,            0.055359,            0.011252,           0.0040545,             0.87648,             0.53398,             0.63671,              0.2964,            0.057425,           0.0097537,           0.0011439,           0.0012059,           0.0012059,           0.0012059
                 273,            0.054723,             0.01146,            0.004333,             0.89985,             0.53384,             0.64626,             0.29834,            0.057575,           0.0097256,           0.0011905,           0.0011921,           0.0011921,           0.0011921
                 274,            0.052964,            0.011527,           0.0034191,             0.88397,             0.54112,             0.64602,             0.30314,            0.057282,           0.0096978,            0.001169,           0.0011787,           0.0011787,           0.0011787
                 275,            0.054489,            0.011368,           0.0039831,             0.91244,             0.53345,             0.65272,             0.30255,            0.056447,           0.0097212,           0.0011488,           0.0011658,           0.0011658,           0.0011658
                 276,            0.056038,            0.011411,           0.0044246,             0.90351,             0.52952,             0.64277,             0.29932,            0.056577,           0.0097775,           0.0011334,           0.0011533,           0.0011533,           0.0011533
                 277,            0.053975,            0.010855,           0.0039725,             0.92532,             0.51311,              0.6336,              0.2967,            0.055704,           0.0097413,           0.0011145,           0.0011414,           0.0011414,           0.0011414
                 278,            0.055466,            0.011155,           0.0040255,             0.88234,             0.52498,             0.64056,             0.29552,             0.05491,           0.0096768,           0.0011482,           0.0011299,           0.0011299,           0.0011299
                 279,            0.053603,            0.011566,           0.0034451,             0.91881,             0.52222,             0.64755,             0.30377,            0.054861,           0.0096087,            0.001157,           0.0011189,           0.0011189,           0.0011189
                 280,             0.05543,            0.011351,            0.004293,             0.93071,             0.52408,             0.65477,             0.30444,            0.056262,           0.0096158,           0.0011924,           0.0011084,           0.0011084,           0.0011084
                 281,            0.053924,             0.01104,           0.0038292,             0.87944,             0.53922,             0.64653,             0.29776,            0.057086,           0.0096825,           0.0012998,           0.0010983,           0.0010983,           0.0010983
                 282,            0.054177,            0.010939,           0.0037127,             0.92765,             0.51991,             0.64845,             0.30072,             0.05727,           0.0096458,            0.001162,           0.0010888,           0.0010888,           0.0010888
                 283,            0.055928,             0.01105,           0.0037033,             0.91882,             0.51892,             0.63671,               0.298,            0.058321,           0.0097171,           0.0011446,           0.0010797,           0.0010797,           0.0010797
                 284,            0.054005,             0.01112,           0.0044145,             0.90364,             0.52797,             0.64759,             0.30473,            0.057371,           0.0096544,           0.0011447,           0.0010711,           0.0010711,           0.0010711
                 285,            0.052781,            0.010451,           0.0038307,             0.90487,             0.52963,             0.64742,             0.30209,            0.057617,           0.0095544,           0.0011644,            0.001063,            0.001063,            0.001063
                 286,            0.057698,            0.011324,           0.0044954,             0.92183,             0.52853,             0.65153,             0.29939,            0.057876,           0.0096236,           0.0011409,           0.0010554,           0.0010554,           0.0010554
                 287,            0.055973,            0.011899,           0.0042165,             0.91886,              0.5265,              0.6431,             0.29454,            0.057867,           0.0098351,           0.0011361,           0.0010483,           0.0010483,           0.0010483
                 288,            0.053562,            0.010798,           0.0041913,             0.91815,             0.53033,               0.649,             0.30253,            0.056241,           0.0097673,           0.0011078,           0.0010416,           0.0010416,           0.0010416
                 289,            0.052181,            0.011248,           0.0038469,             0.91119,              0.5333,             0.64903,             0.30703,            0.056759,             0.00964,            0.001094,           0.0010355,           0.0010355,           0.0010355
                 290,            0.053879,            0.011132,            0.004477,             0.90673,             0.52796,             0.65177,             0.30211,            0.057321,           0.0096581,           0.0010432,           0.0010298,           0.0010298,           0.0010298
                 291,            0.052941,            0.011318,           0.0035907,             0.82161,             0.57082,             0.65438,              0.3039,             0.05664,           0.0096019,           0.0010595,           0.0010247,           0.0010247,           0.0010247
                 292,            0.055447,            0.011302,            0.004252,             0.86484,             0.55229,             0.65431,              0.3023,            0.055603,           0.0096042,           0.0011111,             0.00102,             0.00102,             0.00102
                 293,             0.05584,            0.010945,           0.0043959,             0.87705,             0.55131,             0.65791,             0.30603,            0.055033,           0.0095858,           0.0011311,           0.0010158,           0.0010158,           0.0010158
                 294,            0.053845,            0.011036,           0.0032525,             0.91465,               0.525,             0.64499,             0.30491,            0.055697,           0.0095731,           0.0011293,           0.0010121,           0.0010121,           0.0010121
                 295,            0.054435,            0.011244,           0.0036343,             0.91959,             0.52677,             0.65312,             0.30603,            0.056221,           0.0095778,           0.0011224,           0.0010089,           0.0010089,           0.0010089
                 296,            0.055812,            0.010658,           0.0035077,             0.89989,             0.52887,             0.65512,             0.30447,              0.0564,           0.0095863,           0.0010611,           0.0010062,           0.0010062,           0.0010062
                 297,             0.05316,            0.010504,           0.0036915,             0.85055,              0.5541,             0.66204,             0.30929,            0.056264,           0.0095825,           0.0010598,           0.0010039,           0.0010039,           0.0010039
                 298,            0.051847,            0.010864,           0.0037743,             0.85993,             0.55157,             0.65609,             0.30445,            0.056841,           0.0095389,           0.0011003,           0.0010022,           0.0010022,           0.0010022
                 299,            0.052825,            0.011282,           0.0035643,             0.86005,             0.55388,             0.65832,             0.30651,            0.057558,           0.0095561,           0.0011969,            0.001001,            0.001001,            0.001001
