epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,804.408,1.96444,1.29082,0.98814,0.93817,0.49893,0.56785,0.26436,2.0605,1.34863,1.02915,0.0005941,0.0005941,0.0005941
43,823.178,1.92868,1.27926,0.99343,0.91716,0.48948,0.56384,0.24651,2.08741,1.34756,1.02964,0.0005842,0.0005842,0.0005842
44,841.911,1.90398,1.22638,0.99383,0.89439,0.49129,0.56678,0.27219,2.03964,1.33275,1.01888,0.0005743,0.0005743,0.0005743
45,862.063,1.92684,1.26987,1.00016,0.92766,0.49599,0.56436,0.27205,2.0089,1.32901,1.01283,0.0005644,0.0005644,0.0005644
46,880.477,1.91969,1.26351,1.00937,0.86332,0.50034,0.5601,0.2636,2.03633,1.33663,1.02004,0.0005545,0.0005545,0.0005545
47,899.026,1.87374,1.22468,0.98162,0.94087,0.49077,0.55857,0.27868,1.97875,1.31391,1.00608,0.0005446,0.0005446,0.0005446
48,918.389,1.94181,1.27803,0.99671,0.92269,0.50003,0.56717,0.26669,2.03925,1.30188,1.01405,0.0005347,0.0005347,0.0005347
49,936.921,1.91664,1.22409,0.97902,0.91047,0.5019,0.57426,0.27012,2.03012,1.28381,1.01512,0.0005248,0.0005248,0.0005248
50,955.17,1.83937,1.17374,0.97364,0.85377,0.50777,0.57152,0.26883,2.02074,1.27322,1.01611,0.0005149,0.0005149,0.0005149
51,973.983,1.8769,1.22639,0.97456,0.91759,0.49931,0.57065,0.26718,2.05887,1.26672,1.01764,0.000505,0.000505,0.000505
52,992.784,1.86303,1.21519,0.98354,0.88083,0.50457,0.55916,0.26373,2.03763,1.31845,1.00944,0.0004951,0.0004951,0.0004951
53,1011.16,1.86479,1.22307,0.97785,0.907,0.50454,0.57782,0.28687,1.97846,1.25258,0.99791,0.0004852,0.0004852,0.0004852
54,1031.38,1.84852,1.19195,0.98157,0.91851,0.50663,0.57264,0.26884,2.01173,1.24255,1.00906,0.0004753,0.0004753,0.0004753
55,1049.79,1.83299,1.21022,0.96985,0.92592,0.48938,0.57675,0.26889,2.0494,1.22962,1.00886,0.0004654,0.0004654,0.0004654
56,1068.09,1.81214,1.14659,0.96152,0.93463,0.51704,0.59033,0.28865,1.96487,1.21269,0.99758,0.0004555,0.0004555,0.0004555
57,1088.95,1.80545,1.17282,0.96905,0.92256,0.50879,0.59091,0.27971,1.99444,1.2099,0.99551,0.0004456,0.0004456,0.0004456
58,1106.93,1.79023,1.16628,0.9597,0.89355,0.51011,0.58885,0.27686,1.9966,1.24272,1.00529,0.0004357,0.0004357,0.0004357
59,1125.47,1.80373,1.15935,0.967,0.89368,0.51375,0.57487,0.25058,2.10843,1.27351,1.02163,0.0004258,0.0004258,0.0004258
60,1144.22,1.80708,1.13885,0.96483,0.91103,0.51313,0.59233,0.29168,1.9524,1.23261,0.99166,0.0004159,0.0004159,0.0004159
61,1164.37,1.80075,1.15589,0.96659,0.92809,0.52225,0.58835,0.28712,1.97269,1.22385,0.9955,0.000406,0.000406,0.000406
62,1182.94,1.74633,1.13352,0.95681,0.9154,0.50874,0.5937,0.27988,2.00472,1.26397,1.00667,0.0003961,0.0003961,0.0003961
63,1201.05,1.76708,1.11695,0.96528,0.93775,0.51076,0.59865,0.29113,1.93442,1.19939,0.99407,0.0003862,0.0003862,0.0003862
64,1221.38,1.74785,1.11381,0.95603,0.92412,0.5163,0.60009,0.27721,1.99184,1.19423,0.99545,0.0003763,0.0003763,0.0003763
65,1239.94,1.76662,1.15099,0.9504,0.91938,0.52015,0.59661,0.28474,1.97803,1.2159,0.99867,0.0003664,0.0003664,0.0003664
66,1258.84,1.74619,1.09832,0.95355,0.92388,0.50067,0.58595,0.276,1.97656,1.24368,0.99486,0.0003565,0.0003565,0.0003565
67,1276.87,1.72428,1.11368,0.95104,0.92791,0.51206,0.59735,0.29212,1.94282,1.23114,0.99258,0.0003466,0.0003466,0.0003466
68,1296.19,1.73625,1.10295,0.94565,0.91825,0.50937,0.60112,0.29005,1.93635,1.18563,0.99272,0.0003367,0.0003367,0.0003367
69,1314.15,1.69439,1.08367,0.9429,0.92972,0.51793,0.61475,0.29589,1.93831,1.17286,0.99321,0.0003268,0.0003268,0.0003268
70,1333.89,1.67569,1.06337,0.94415,0.90839,0.52288,0.59683,0.28179,1.96821,1.20089,0.99557,0.0003169,0.0003169,0.0003169
71,1351.9,1.67009,1.05534,0.94153,0.92026,0.51003,0.59176,0.2843,1.96144,1.22916,0.99374,0.000307,0.000307,0.000307
72,1370.46,1.70059,1.08754,0.94294,0.90163,0.50335,0.58842,0.29326,1.9436,1.22218,0.9903,0.0002971,0.0002971,0.0002971
73,1388.5,1.73025,1.10411,0.95521,0.90998,0.52468,0.60409,0.3008,1.91599,1.18843,0.99123,0.0002872,0.0002872,0.0002872
74,1408.6,1.62555,1.02277,0.93001,0.92031,0.51024,0.60133,0.29936,1.90714,1.20389,0.98846,0.0002773,0.0002773,0.0002773
75,1427.62,1.65171,1.04307,0.93645,0.91303,0.51229,0.60404,0.29697,1.9249,1.1759,0.99631,0.0002674,0.0002674,0.0002674
76,1446.2,1.66005,1.05451,0.94028,0.91744,0.51889,0.59936,0.28403,1.95503,1.19328,0.99361,0.0002575,0.0002575,0.0002575
77,1465.28,1.65351,1.03598,0.93958,0.91945,0.51682,0.60683,0.30479,1.92776,1.17034,0.98723,0.0002476,0.0002476,0.0002476
78,1485.35,1.59796,1.01107,0.92924,0.91008,0.52024,0.61925,0.31094,1.9039,1.16175,0.98181,0.0002377,0.0002377,0.0002377
79,1504.81,1.62013,1.01613,0.92228,0.92427,0.51165,0.60717,0.29518,1.94073,1.17728,0.99323,0.0002278,0.0002278,0.0002278
80,1522.83,1.6215,1.01888,0.9353,0.91549,0.51935,0.61038,0.29641,1.93711,1.18371,0.99095,0.0002179,0.0002179,0.0002179
81,1541.37,1.63531,1.04834,0.9297,0.90301,0.51823,0.61002,0.29683,1.93338,1.1657,0.99151,0.000208,0.000208,0.000208
82,1559.83,1.61204,1.02727,0.92747,0.9263,0.52049,0.62169,0.30716,1.88965,1.16791,0.98173,0.0001981,0.0001981,0.0001981
83,1578.47,1.54136,0.97158,0.92166,0.91071,0.52368,0.62571,0.30543,1.89851,1.16053,0.98647,0.0001882,0.0001882,0.0001882
84,1596.79,1.61958,1.0127,0.92525,0.92502,0.52464,0.63037,0.30843,1.89952,1.15426,0.98445,0.0001783,0.0001783,0.0001783
85,1615.38,1.58208,0.98987,0.91756,0.93229,0.52168,0.63116,0.30696,1.91124,1.16348,0.98625,0.0001684,0.0001684,0.0001684
86,1633.52,1.56279,0.96728,0.92192,0.90591,0.5264,0.61849,0.29928,1.9436,1.16624,0.99316,0.0001585,0.0001585,0.0001585
87,1651.7,1.58754,0.98883,0.92572,0.93651,0.52,0.62796,0.30555,1.90453,1.15018,0.9844,0.0001486,0.0001486,0.0001486
88,1670.19,1.55072,0.99559,0.92265,0.94569,0.52278,0.63099,0.30798,1.89509,1.14125,0.98094,0.0001387,0.0001387,0.0001387
89,1688.68,1.55823,0.96506,0.91107,0.92782,0.52897,0.62718,0.30746,1.90484,1.16017,0.9836,0.0001288,0.0001288,0.0001288
90,1707.37,1.53895,0.95705,0.91538,0.9441,0.52997,0.64022,0.31204,1.89354,1.13576,0.98386,0.0001189,0.0001189,0.0001189
91,1729.1,1.49768,0.91784,0.93261,0.93988,0.51686,0.62603,0.30612,1.90634,1.16481,0.98479,0.000109,0.000109,0.000109
92,1747.2,1.47556,0.9311,0.93209,0.90082,0.52809,0.62848,0.31273,1.89634,1.14695,0.9838,9.91e-05,9.91e-05,9.91e-05
93,1765.63,1.46873,0.91876,0.93086,0.9283,0.51989,0.63425,0.31569,1.88135,1.14209,0.98125,8.92e-05,8.92e-05,8.92e-05
94,1785.98,1.47603,0.91931,0.93167,0.91461,0.53228,0.63491,0.31439,1.88831,1.14413,0.98256,7.93e-05,7.93e-05,7.93e-05
95,1804.59,1.4366,0.90183,0.9289,0.93328,0.5267,0.6297,0.31003,1.91582,1.1508,0.98842,6.94e-05,6.94e-05,6.94e-05
96,1823.2,1.43787,0.88766,0.92084,0.92529,0.52324,0.63426,0.31251,1.9042,1.14012,0.98367,5.95e-05,5.95e-05,5.95e-05
97,1841.15,1.41776,0.87856,0.9215,0.91369,0.52692,0.63808,0.31402,1.90091,1.14095,0.98368,4.96e-05,4.96e-05,4.96e-05
98,1859.53,1.3986,0.86496,0.92269,0.91238,0.52673,0.63692,0.3137,1.88768,1.13626,0.98114,3.97e-05,3.97e-05,3.97e-05
99,1878.05,1.38556,0.85566,0.92057,0.91772,0.53086,0.64017,0.31887,1.88677,1.13444,0.98323,2.98e-05,2.98e-05,2.98e-05
100,1898.26,1.3979,0.86691,0.91213,0.91663,0.5298,0.63893,0.31646,1.89152,1.13423,0.98218,1.99e-05,1.99e-05,1.99e-05
